,0
PPCSCT,-13.370340060642775
PPM,-11.476405090973458
PPM2,-26.733511987391466
PPNCL2,-61.894603757619734
PPND,-21.52525227782553
PPNDH,-72.71592760040511
PPS,-10.218514015679375
PPTGS,-51.14276173825374
PRAGSr,-28.098816440860787
PRAIi,-9.783801946501626
PRAIS,-77.87935736100269
PRAMPC,-95.46206545712971
PRASCS,-81.90303726545517
PRATPP,-189.19641859350327
PRFGS,106.2196401489316
PRMICIi,-9.779687490453398
PROD2,29.229974425720627
PRPPS,-7.085513349219127
PSCVT,-16.542032128609662
PSDEC,103.8000635438757
PSERT,-11.119915961574634
PSPL,-10.140531078593995
PSSAEC,145.6496454155572
PTA2,20.538918304961953
PTAr,8.453396711657206
PTPATi,-15.139688872920601
PTRCTA,4.160704858707049
PUNP1,7.974300165974682
PUNP2,9.655879882180898
PUNP3,11.41988365336124
PUNP4,16.423554262974335
PUNP5,6.390485320767084
PUNP6,6.8669847878400105
PUNP7,10.164464468306505
PYAM5PO,-97.73587217294158
PYDAMK,-19.224903756170704
PYDXK,-21.13274433009775
PYDXNK,-13.024443736630246
PYDXPP,-11.042055994837881
PYK,-22.24414477128221
PYNP2r,2.952645207662272
QULNS,-222.08096511831639
RBFK,-18.787629460573555
RBFSa,-101.06145293910095
RBFSb,-94.43620921220935
RNDR1,-43.45967915201277
RNDR2,-39.896626940611895
RNDR3,-40.505582605942436
RNDR4,-42.19120997373079
RNTR1,-41.063151620002145
RNTR2,-35.664754763820156
RNTR3,-36.615208607656996
RNTR4,-42.199650308833725
RPE,-3.3881336403976547
RPI,2.160514164014103
S7PI,2.219363503514842
SADH,-88.45358962933179
SADT2,17.394788939382124
SDPDS,8.189869203792568
SDPTA,-0.6250995564474806
SERAT,-6.748237515220978
SERDL,-30.148790373429733
SGDS,-2.224984835770897
SGSAD,-52.47753632474297
SHK3Dr,-3.8427956285034384
SHKK,-29.0722463257012
SHSL1,-66.88080872115836
SOTA,-0.9077839683280331
SPMS,-45.08701990174848
SSALx,-47.50184768469876
SSALy,-47.61817298345909
SUCD,-73.63676061478941
SUCOAS,-1.1145202847289966
SULR,99.3412954053342
TALA,-0.9750719104069958
TDSK,-14.829818066024018
TESTAKGDH,-38.64303656509128
TESTNADTRHD,0.11632529876033004
THDPS,25.92258272607478
THRAr,10.072316906654919
THRD,17.753431699214673
THRDL,-24.08949856584826
THRS,-29.226800278556766
TKT1,-3.816995910070773
TKT2,-10.351199037832657
TMDK1,-23.762222195197637
TMDS,-45.31397416063783
TPI,5.626596395269644
TRDR,-4.287264601071456
TRE6PH,-9.531494740201424
TRE6PP,-7.19179667213632
TRE6PS,-21.24480622156011
TREH,-11.458357676783521
TREHe,-11.454784067387095
TRPAS1,-9.901606588455813
TRPAS2,20.343642609126505
TRPS1,-31.320268672573945
TRPS2,-50.492432982556295
TRPS3,19.17216430998235
TRSAR,-27.190163028008385
TYRTA,0.3230186145111702
U23GAAT,-942.7505775582204
UAAGDS,-23.993976009595826
UAGAAT,-906.613886803721
UAGCVT,-14.93569068193301
UAGDP,-6.352083102782899
UAGPT3,-17.594998450817457
UAMAGS,-35.76023201531393
UAMAS,-32.90855250750201
UAPGR,-52.73232772632491
UDCPDP,-36.55469167847832
UGMDDS,-35.35934436800835
UHGADA,-8.112742510579778
UMPK,-0.9088040656815792
UNK3,10.37524695399037
UPPRT,-24.601549240994757
URIDK2r,0.7735723160612906
URIK2,-21.717662792591227
USHD,-37.47543424183732
VALTA,1.7313717057323288
VPAMT,-1.5406212179681802
XPPT,-28.110977175537798
biomass,-1009.2820128000185
EX_ac,242.06523416661443
EX_co2,546.2352731355616
EX_glc,406.64045868406805
EX_h,0.0
EX_h2o,153.33259576270592
EX_nh3,-86.75301355725178
EX_o2,-16.39999999986504
EX_pi,1056.9236955801368
EX_so4,748.3516987964397
ABUTt2,-0.01792770572267699
ACt2r,-3.558453661813374
ALAabc,-118.56137930794478
ALARi,-0.11132132338885015
ARBabc,-64.35160869767213
ARBt2r,-0.0020080478008779323
ARGabc,11.219087011340747
ARGORNt7,-0.06196997177202235
ASNabc,-100.52465517433458
ASNt2r,-0.1080829680068689
ASPabc,58.14553490736276
ASPt2,-3.7392648903635433
ATPS4r,-39.95914278797727
Cex,14.47275
CHLabc,-6.688410394927146
CHLt2r,3.56073292025944
CO2t,-3.595155342469333
CYTBD,-57.478650328164235
CYTBO3,-21.411678771707784
FDH2,-118.16782087434892
FDH3,-10.37216332417864
FORt,-3.5594798830053165
FUMt22,-7.120895127527504
GALabc,-28.28468210371324
GALt2,-0.002053010298418201
GLCDe,-206.3482746191993
GLCNt2r,-3.5607863922800718
GLCpts,-45.30233849779784
GLCt2,-0.002053010298418201
GLUabc,-86.13026681581158
GLUABUTt7,-3.7292526819895215
GLUt2r,-3.7471803877121985
GLUt4,0.04348750578719418
GLYBabc,-46.31585229633112
GLYBt2r,0.00026257531189344263
GLYC3Pabc,-89.41348094532202
GLYC3Pt6,-0.10367854729178916
H2Ot,2.1316282072803006e-14
HISabc,-82.29600696163843
HISt2r,0.08707946646104148
Ht,18.033485778228226
HYD1,-134.3354941348164
HYD2,-26.53983658464612
HYD3,-49.05035378733015
ILEabc,-10.341587767827157
ILEt2r,-0.09244445264057788
Kabc,-78.82235064987125
Kt2r,3.5607357782282243
LEUabc,-10.351297618251472
LEUt2r,-0.10215430306489282
LYSabc,11.28107805819991
LYSt2r,3.496735595158242
NADH6,-102.15817794278055
NADH7,5.6374796073892774
NADH8,-16.8730375952943
NAt31,-7.581335786998777
NH3t,3.3431228653926546
NMNP,-3.3350470721167014
NMNt7,-16.104503761149992
NO3R1,32.49028076494196
NO3R2,-75.30537678522879
O2t,0.0
ORNabc,-24.785914573343693
PIabc,-17.175859285117497
PIt2r,-6.926715969930795
PROabc,-82.38499756508251
PROt2r,-0.0019111369830326908
PROt4,3.7887567565163636
PTRCabc,-21.17314491876579
PTRCORNt7,3.6127696545778463
PTRCt2r,7.109484174648976
SERt2r,-0.3469086864415516
SERt4,3.4437592070578305
SUCCabc,36.74462868708417
SUCCt22,-7.106685332413914
SUCFUMt,-0.01420979511359377
SULabc,-35.40409724358176
THD2,-18.149811076988556
THRabc,-82.68493040523606
THRt2r,-0.30184397713657773
THRt4,3.488823916362808
TREpts,-47.22768083528189
VALabc,-46.40214075299722
VALt2r,-0.08602588135417477
XYLabc,-64.34980616709214
XYLt2,-0.0002055172208841327
biomass_ce,2.8421709430404007e-13
biomass_EX,-445.5174603856917
OROTex,-14.473921437499126
DCTA,3.5595643407290964
EX_oro,457.5540688820623
