,met,lb,ub
52,2ahbut_c,9.999999999999994e-05,1.0000000000000002
53,actp_c,0.00010000000000000029,4.918397575530562
54,alac-S_c,0.00010000000000000029,1.0000000000000002
55,udp_c,2.4224834769649455,10.133264217369744
56,acACP_c,0.00010000000000000029,1.0000000000000002
57,acorn_c,9.999999999999994e-05,2.643720488381648
58,orn_c,0.00010000000000000029,0.23316039947858894
59,amet_c,9.999999999999994e-05,5.425505086089706
60,cit_c,10.67101035839612,58.45368293756952
61,icit_c,1.99875866501704,2.162486986769949
62,acg5sa_c,0.00010000000000000029,1.0000000000000002
63,pap_c,0.00010000000000000029,1.0000000000000002
64,adn_c,0.00020709858744249102,0.0006919119473422747
65,ins_c,0.00010000000000000029,1.0000000000000002
66,nh3_c,0.050000000000000044,1.0000000000000002
67,4adcho_c,0.00010000000000000029,1.0000000000000002
68,4abz_c,0.00010000000000000029,1.0000000000000002
69,chor_c,9.999999881506514e-05,1.0000000000000002
70,gln-L_c,1.7107366440287022,2.297843899184458
71,ade_c,0.002956854832177778,0.09141525331664885
72,hxan_c,0.00010000000000000029,1.0000000000000002
73,gdp_c,0.29068236077340615,0.45972157599847097
74,ametam_c,0.00010000000000000029,1.0000000000000002
75,gmp_c,0.010879268060818565,0.03097273967129986
76,prpp_c,0.00010000000000000029,0.9999999999999986
77,aps_c,0.011566171110607117,0.03321019014989513
78,paps_c,0.00010000000000000029,1.0000000000000002
79,dcamp_c,0.00010000000000000029,1.0000000000000002
80,fum_c,0.45374906687021976,0.6702361704623898
81,25aics_c,0.00010000000000000029,1.0000000000000002
82,aicar_c,0.00010000000000000029,1.0000000000000002
83,asp-L_c,1.3842496973992806,1.6888157603125222
84,imp_c,1.0306372997115365,2.07696449113248
85,gam6p_c,0.00010000000000000029,5.405067300319659
86,adphep-DD_c,0.00012140938235312831,1.0000000000000002
87,adphep-LD_c,9.999999999999994e-05,0.823659572776197
88,ptrc_c,0.00010000000000000029,1.0000000000000002
89,hcys-L_c,0.8668690873453031,1.4843648755912653
90,10fthf_c,0.00010000000000000029,0.9999999999999986
91,fprica_c,0.00010000000000000029,0.9999999999999986
92,thf_c,9.999999985320216e-05,0.9999999999999986
93,air_c,0.00010000000000000029,0.9999999999999986
94,5caiz_c,0.00010000000000000029,1.0000000000000002
95,5aizc_c,9.999999883087328e-05,0.9999999999999986
96,ala-D_c,0.00010000000000000029,1.0000000000000002
97,alaala_c,0.00010000000000000029,1.0000000000000002
98,ala-L_c,0.00010000000000000029,11.043674674399027
99,pydx5p_c,0.00010000000000000029,0.9999999999999986
100,pyam5p_c,0.00010000000000000029,1.0000000000000002
101,glyc_c,0.00010000000000000029,1.0000000000000002
102,malt_c,0.00010000000000000029,1.0000000000000002
103,malttr_c,0.00010000000000000029,1.0000000000000002
104,glc-D_c,0.00010000000000000029,1.0000000000000002
105,maltttr_c,9.999999764593813e-05,1.0000000000000002
106,maltpt_c,0.00010000000000000029,1.0000000000000002
107,malthx_c,0.00010000000000000029,1.0000000000000002
108,malthp_c,0.00010000000000000029,1.0000000000000002
109,2dmmq8_c,0.00010000000000000029,1.0000000000000002
110,mqn8_c,0.00010000000000000029,1.0000000000000002
111,for_c,0.00010000000000000029,1.0000000000000002
112,r5p_c,0.032054291083087515,0.07958194006988493
113,anth_c,0.0011908847344743673,0.014329068932374388
114,pran_c,0.00010000000000000029,1.0000000000000002
115,5apru_c,0.00010000000000000029,1.0000000000000002
116,5aprbu_c,0.00010000000000000029,1.0000000000000002
117,arab-L_c,0.00010000000000000029,1.0000000000000002
118,arg-L_c,0.00010000000000000029,48.51210202107233
119,argsuc_c,0.00010000000000000029,1.0000000000000002
120,citr-L_c,0.4756995615180537,5.83850184399233
121,aspsa_c,0.00010000000000000029,0.9999999999999986
122,4pasp_c,0.00010000000000000029,0.9999999999999986
123,asn-L_c,0.1833964161220559,0.2656176419980063
124,ala-B_c,0.00010000000000000029,1.0000000000000002
125,cbp_c,0.00010000000000000029,1.0000000000000002
126,cbasp_c,0.00010000000000000029,3.5050802595628423
127,q8_c,0.00010000000000000029,1.0000000000000002
128,iasp_c,0.00010000000000000029,1.0000000000000002
129,q8h2_c,0.00010000000000000029,1.0000000000000002
130,mql8_c,0.00010000000000000029,1.0000000000000002
131,succ_c,0.6020658494872848,0.7802063710336101
132,h2o2_c,9.999999999999994e-05,1.0000000000000002
133,oaa_c,0.0005017227604389459,1.0000000000000002
134,succoa_c,0.00010000000000000029,10.005830987914214
135,sucarg_c,0.00010000000000000029,1.0000000000000002
136,prbatp_c,9.999999999999994e-05,1.0000000000000002
137,betald_c,0.00010000000000000029,1.0000000000000002
138,glyb_c,0.00010000000000000029,1.0000000000000002
139,btnso_c,0.00010000000000000029,1.0000000000000002
140,btn_c,0.00010000000000000029,1.0000000000000002
141,cys-L_c,0.00010000000000000029,1.0000000000000002
142,actACP_c,0.00010000000000000029,1.0000000000000002
143,malACP_c,0.00010000000000000029,1.0000000000000002
144,ddcaACP_c,0.00010000000000000029,1.0000000000000002
145,cdpdag1_c,0.00010000000000000029,1.0000000000000002
146,cmp_c,0.25293577480075047,2.4284209364673077
147,paEC_c,0.00010000000000000029,1.0000000000000002
148,pphn_c,0.00010000000000000029,1.0000000000000002
149,3psme_c,0.00010000000000000029,1.0000000000000002
150,pgEC_c,0.00010000000000000029,1.0000000000000002
151,clpnEC_c,0.00010000000000000029,1.0000000000000002
152,csn_c,0.016565512011598473,0.08401505195846563
153,ura_c,0.00010000000000000029,1.0000000000000002
154,utp_c,2.316336241779819,34.991428000604834
155,ctp_c,0.00010000000000000029,12.785329461759437
156,so3_c,0.00010000000000000029,1.0000000000000002
157,acser_c,0.00010000000000000029,0.9999999999999986
158,h2s_c,0.00010000000000000029,1.0000000000000002
159,cyst-L_c,0.00010000000000000029,1.0000000000000002
160,cytd_c,0.0008193694113263676,0.019138411129290038
161,uri_c,0.00010000000000000029,1.0000000000000002
162,cdp_c,0.00010000000000000029,1.0000000000000002
163,dcmp_c,0.00010000000000000029,1.0000000000000002
164,dcdp_c,0.00010000000000000029,1.0000000000000002
165,fad_c,0.00010000000000000029,1.543896995050693
166,fadh2_c,0.00010000000000000029,1.0000000000000002
167,dad-2_c,0.003598100458433254,0.01632801363150391
168,din_c,0.00010000000000000029,1.0000000000000002
169,damp_c,0.00010000000000000029,0.08092757301723581
170,dadp_c,0.00010000000000000029,1.0000000000000002
171,12dgrEC_c,0.00010000000000000029,1.0000000000000002
172,26dap-M_c,9.999999985277157e-05,1.0000000000000002
173,lys-L_c,0.00010000000000000029,2.217095847240272
174,26dap-LL_c,0.00010000000000000029,1.0000000000000002
175,db4p_c,0.00010000000000000029,1.0000000000000002
176,dctp_c,0.05854335069331934,0.1755508859532604
177,dutp_c,0.00010000000000000029,1.0000000000000002
178,dcyt_c,0.00010000000000000029,1.0000000000000002
179,duri_c,0.00010000000000000029,1.0000000000000002
180,2ddg6p_c,0.00010000000000000029,0.057027058930045386
181,e4p_c,0.01236250374165092,0.10785233540287929
182,pep_c,0.3585998574525597,0.4155635022414611
183,2dda7p_c,9.999999999999994e-05,1.0000000000000002
184,g3p_c,0.004864408131775759,0.9999999999999986
185,dgmp_c,0.08870564496533419,0.25352952075098845
186,dgdp_c,0.00010000000000000029,1.0000000000000002
187,23dhmb_c,0.00010000000000000029,1.0000000000000002
188,3mob_c,0.00010000000000000029,1.0000000000000002
189,23dhmp_c,0.00010000000000000029,1.0000000000000002
190,3mop_c,0.00010000000000000029,1.0000000000000002
191,dha_c,0.00010000000000000029,1.0000000000000002
192,dhap_c,0.47279111990077927,0.5659914682051461
193,23dhdp_c,0.00010000000000000029,1.0000000000000002
194,thdp_c,0.00010000000000000029,1.0000000000000002
195,dhf_c,0.00010000000000000029,1.0000000000000002
196,dhpt_c,0.00010000000000000029,1.0000000000000002
197,dhnpt_c,9.999999756906593e-05,1.0000000000000002
198,6hmhpt_c,0.00010000000000000029,1.0000000000000002
199,gcald_c,0.00010000000000000029,1.0000000000000002
200,dhor-S_c,0.0028398020591311724,0.04848925260264793
201,orot_c,0.00010000000000000029,1.0000000000000002
202,25drapp_c,0.00010000000000000029,1.0000000000000002
203,6hmhptpp_c,0.00010000000000000029,1.0000000000000002
204,3dhq_c,0.00010000000000000029,1.0000000000000002
205,3dhsk_c,0.00010000000000000029,1.0000000000000002
206,25dkglcn_c,0.00010000000000000029,1.0000000000000002
207,dkmpp_c,0.00010000000000000029,1.0000000000000002
208,2kmb_c,0.00010000000000000029,1.0000000000000002
209,dmpp_c,0.00010000000000000029,1.0000000000000002
210,ipdp_c,0.00010000000000000029,1.0000000000000002
211,h2mb4p_c,0.00010000000000000029,1.0000000000000002
212,dmso_c,9.999999999999994e-05,1.0000000000000002
213,dms_c,9.999999999999994e-05,1.0000000000000002
214,2dmmql8_c,0.00010000000000000029,1.0000000000000002
215,dhpmp_c,0.00010000000000000029,1.0000000000000002
216,ahdt_c,9.999999999999994e-05,1.0000000000000002
217,dpcoa_c,0.00010000000000000029,1.0000000000000002
218,2dhp_c,0.00010000000000000029,1.0000000000000002
219,pant-R_c,0.00010000000000000029,1.0000000000000002
220,2dr5p_c,0.00010000000000000029,1.0000000000000002
221,dtmp_c,0.00010000000000000029,1.0000000000000002
222,dump_c,0.00010000000000000029,1.0000000000000002
223,2dr1p_c,0.00010000000000000029,1.0000000000000002
224,udcpdp_c,9.999999879247982e-05,1.0000000000000002
225,6pgc_c,0.11005312388720462,0.18404777539873382
226,kdo2lipid4_c,0.00010000000000000029,0.9999999999999986
227,kdo2lipid4L_c,0.00010000000000000029,1.0000000000000002
228,lipa_c,9.999999999999994e-05,1.0000000000000002
229,2pg_c,0.00010000000000000029,1.0000000000000002
230,etha_c,0.00010000000000000029,0.9999999999999986
231,f6p_c,0.26738046072037525,0.4905693490477171
232,fdp_c,0.13333846659863666,0.16459571326341216
233,fmn_c,0.00010000000000000029,0.3451602733160588
234,f1p_c,0.007259862626783409,1.2053878900373491
235,mal-L_c,1.8227264815018827,4.008108010619326
236,gam1p_c,0.00010000000000000029,1.0000000000000002
237,acgam1p_c,0.00010000000000000029,1.0000000000000002
238,g1p_c,0.00010000000000000029,0.9999999999999986
239,dttp_c,0.46915623880116325,20.009238522970268
240,glyc3p_c,0.00010000000000000029,5.533469910918429
241,glu5sa_c,0.00010000000000000029,1.0000000000000002
242,1pyr5c_c,0.00010000000000000029,1.0000000000000002
243,glu5p_c,0.00010000000000000029,1.0000000000000002
244,6pgl_c,0.00010000000000000029,1.0000000000000002
245,gal_c,0.00010000000000000029,1.0000000000000002
246,udpg_c,0.13675544478304483,17.574880127000558
247,13dpg_c,0.00561169725471395,0.01652668243641764
248,gar_c,0.00010000000000000029,1.0000000000000002
249,fgam_c,0.00010000000000000029,1.0000000000000002
250,glyclt_c,0.00010000000000000029,1.0000000000000002
251,ser-L_c,0.00010000000000000029,0.7354694733786729
252,gly_c,0.00010000000000000029,1.0000000000000002
253,mlthf_c,0.00010000000000000029,1.0000000000000002
254,glycogen_c,0.00010000000000000029,1.0000000000000002
255,2h3oppan_c,0.00010000000000000029,1.0000000000000002
256,adpglc_c,0.005854335069331948,0.02404671098457849
257,pram_c,0.00010000000000000029,1.0000000000000002
258,glu-D_c,13.416636056298866,14.430417699438133
259,glx_c,0.00010000000000000029,1.0000000000000002
260,2aobut_c,0.00010000000000000029,1.0000000000000002
261,glyc-R_c,0.45599688978163766,10.402429048143578
262,3pg_c,1.1843414117574744,10.632899414949678
263,lgt-S_c,0.00010000000000000029,1.0000000000000002
264,gthrd_c,6.432086230704949,70.85368339488974
265,lac-D_c,0.00010000000000000029,1.0000000000000002
266,gmhep1p_c,0.00010000000000000029,1.0000000000000002
267,gmhep7p_c,0.00010000000000000029,1.0000000000000002
268,gmhep17bp_c,0.00010000000000000029,1.0000000000000002
269,xmp_c,0.00010000000000000029,1.0000000000000002
270,g3pc_c,0.00010000000000000029,1.0000000000000002
271,chol_c,9.999999881506514e-05,1.0000000000000002
272,g3pe_c,0.00010000000000000029,0.9999999999999986
273,g3pg_c,9.999999992311957e-05,1.0000000000000002
274,gsn_c,0.0027193564520831817,0.008292651771636522
275,gtspmd_c,9.999999764593813e-05,1.0000000000000002
276,spmd_c,0.00010000000000000029,1.0000000000000002
277,gua_c,0.00010000000000000029,1.0153055749044255
278,xan_c,0.00010000000000000029,1.0000000000000002
279,histd_c,0.00010000000000000029,0.17275462526381258
280,his-L_c,0.00010000000000000029,0.6163809999312351
281,hisp_c,0.00010000000000000029,1.0000000000000002
282,hpyr_c,0.00010000000000000029,1.0000000000000002
283,hom-L_c,0.00010000000000000029,1.0000000000000002
284,phom_c,0.00010000000000000029,1.0000000000000002
285,suchms_c,0.00010000000000000029,1.0000000000000002
286,imacp_c,0.00010000000000000029,1.0000000000000002
287,pydam_c,0.00010000000000000029,1.0000000000000002
288,prlp_c,0.00010000000000000029,1.0000000000000002
289,eig3p_c,9.999999817402486e-05,1.0000000000000002
290,2cpr5p_c,0.00010000000000000029,1.0000000000000002
291,3ig3p_c,0.00010000000000000029,1.0000000000000002
292,ile-L_c,0.00010000000000000029,1.0000000000000002
293,3c2hmp_c,0.00010000000000000029,0.9999999999999986
294,3c4mop_c,0.00010000000000000029,0.9999999999999986
295,2ippm_c,0.00010000000000000029,1.0000000000000002
296,3c3hmp_c,0.00010000000000000029,1.0000000000000002
297,3hmrsACP_c,0.00010000000000000029,1.0000000000000002
298,kdo_c,0.00010000000000000029,1.0000000000000002
299,ckdo_c,0.00010000000000000029,1.0000000000000002
300,kdo8p_c,0.00010000000000000029,1.0000000000000002
301,lac-L_c,0.00010000000000000029,1.0000000000000002
302,4mop_c,0.00010000000000000029,1.0000000000000002
303,leu-L_c,0.00010000000000000029,1.0000000000000002
304,mthgxl_c,9.999999997741499e-05,1.0000000000000002
305,lipidX_c,0.00010000000000000029,1.0000000000000002
306,u23ga_c,0.00010000000000000029,1.0000000000000002
307,lipidAds_c,0.00010000000000000029,1.0000000000000002
308,agpgEC_c,0.00010000000000000029,1.0000000000000002
309,agpeEC_c,0.00010000000000000029,1.0000000000000002
310,agpcEC_c,0.00010000000000000029,1.0000000000000002
311,apgEC_c,0.00010000000000000029,1.0000000000000002
312,cdpea_c,0.00010000000000000029,1.0000000000000002
313,lpsEC_c,0.00010000000000000029,1.0000000000000002
314,2mcit_c,0.00010000000000000029,1.0000000000000002
315,2mcacn_c,0.00010000000000000029,1.0000000000000002
316,micit_c,0.00010000000000000029,1.0000000000000002
317,5mdru1p_c,0.00010000000000000029,1.0000000000000002
318,met-L_c,0.00010000000000000029,0.6333290135856064
319,5mthf_c,0.00010000000000000029,1.0000000000000002
320,mmcoa-S_c,9.999999999999994e-05,1.0000000000000002
321,mmcoa-R_c,0.00010000000000000029,1.0000000000000002
322,lipidA_c,0.00010000000000000029,1.0000000000000002
323,kdolipid4_c,0.00010000000000000029,1.0000000000000002
324,5mta_c,0.00010000000000000029,1.0000000000000002
325,5mtr_c,0.00010000000000000029,1.0000000000000002
326,methf_c,0.00010000000000000029,0.9999999999999986
327,5mdr1p_c,0.00010000000000000029,1.0000000000000002
328,nmn_c,0.00010000000000000029,1.0000000000000002
329,h2o_e,1000.000000225846,1000.000000225846
330,nmn_e,0.00010000000000000029,1.0000000000000002
331,dnad_c,0.00010000000000000029,1.0000000000000002
332,nac_c,0.00010000000000000029,1.0000000000000002
333,nicrnt_c,0.00010000000000000029,1.0000000000000002
334,dgtp_c,0.00010000000000000029,1.0000000000000002
335,dudp_c,0.00010000000000000029,1.0000000000000002
336,datp_c,0.00010000000000000029,0.3969615781581211
337,ncam_c,0.00010000000000000029,1.0000000000000002
338,quln_c,0.00010000000000000029,0.14940627261117906
339,xtsn_c,0.00010000000000000029,1.0000000000000002
340,thymd_c,0.00010000000000000029,1.0000000000000002
341,dgsn_c,0.0009416810770750998,0.00256300335185424
342,pppi_c,9.999999999999994e-05,1.0000000000000002
343,no2_c,0.00010000000000000029,1.0000000000000002
344,orot5p_c,0.00010000000000000029,0.9999999999999986
345,pro-L_c,0.00010000000000000029,1.5773850744616515
346,pnto-R_c,0.00010000000000000029,1.0000000000000002
347,ugmda_c,0.00010000000000000029,1.0000000000000002
348,uagmda_c,0.00010000000000000029,1.0000000000000002
349,trdrd_c,0.00010000000000000029,1.0000000000000002
350,trdox_c,0.00010000000000000029,1.0000000000000002
351,pdx5p_c,0.00010000000000000029,1.0000000000000002
352,pydxn_c,0.00010000000000000029,1.0000000000000002
353,peEC_c,0.00010000000000000029,1.0000000000000002
354,3php_c,0.00010000000000000029,1.0000000000000002
355,pgpEC_c,0.00010000000000000029,1.0000000000000002
356,phe-L_c,0.06158712283562238,0.06852745253635523
357,phpyr_c,0.00010000000000000029,1.8545957687244503
358,4r5au_c,0.00010000000000000029,1.0000000000000002
359,4ppan_c,0.00010000000000000029,1.0000000000000002
360,ppap_c,0.00010000000000000029,1.0000000000000002
361,4ppcys_c,0.00010000000000000029,1.0000000000000002
362,pan4p_c,0.00010000000000000029,1.0000000000000002
363,r1p_c,0.0029499460056646824,0.005291789654237161
364,34hpp_c,0.00010000000000000029,1.0000000000000002
365,uaagmda_c,0.00010000000000000029,1.0000000000000002
366,peptidoEC_c,9.999999999999994e-05,1.0000000000000002
367,fpram_c,0.00010000000000000029,1.0000000000000002
368,prbamp_c,9.999999999999994e-05,1.0000000000000002
369,prfp_c,0.00010000000000000029,1.0000000000000002
370,skm5p_c,0.00010000000000000029,1.0000000000000002
371,psEC_c,0.00010000000000000029,1.0000000000000002
372,pser-L_c,0.00010000000000000029,1.0000000000000002
373,pydx_c,0.00010000000000000029,1.0000000000000002
374,ribflv_c,0.015311375157527656,0.08292651771636533
375,dmlz_c,0.00010000000000000029,1.0000000000000002
376,xu5p-D_c,0.03857238148100015,0.056069966254885015
377,s7p_c,0.05243890276620331,0.08736737793592426
378,sucorn_c,0.00010000000000000029,1.0000000000000002
379,so4_c,0.00010000000000000029,1.0000000000000002
380,sl26da_c,0.00010000000000000029,0.9999999999999986
381,sl2a6o_c,0.00010000000000000029,1.0000000000000002
382,sucglu_c,0.00010000000000000029,1.0000000000000002
383,sucgsa_c,9.999999992312809e-05,1.0000000000000002
384,skm_c,0.008454942331367937,0.09753266809218362
385,thr-L_c,0.00010000000000000029,0.7303075187909025
386,tyr-L_c,0.03900307070556266,0.07600438723568191
387,tmao_c,9.999999999999994e-05,1.0000000000000002
388,tma_c,9.999999999999994e-05,1.0000000000000002
389,tre6p_c,0.00010000000000000029,1.0000000000000002
390,tre_c,0.00010000000000000029,1.0000000000000002
391,tre_e,0.00010000000000000029,1.0000000000000002
392,glc-D_e,26.69999999999986,27.799999999999994
393,trp-L_c,9.999999999999746e-05,0.06728716860537395
394,indole_c,0.00010000000000000029,1.0000000000000002
395,u3hga_c,0.00010000000000000029,1.0000000000000002
396,uamag_c,0.00010000000000000029,1.0000000000000002
397,ugmd_c,0.00010000000000000029,1.0000000000000002
398,u3aga_c,0.00010000000000000029,1.0000000000000002
399,uaccg_c,0.00010000000000000029,1.0000000000000002
400,uama_c,0.00010000000000000029,1.0000000000000002
401,uamr_c,0.00010000000000000029,1.0000000000000002
402,val-L_c,0.00010000000000000029,17.99050229216606
403,xyl-D_c,0.00010000000000000029,1.0000000000000002
404,4abut_e,0.00010000000000000029,0.9999999999999986
405,ac_e,27.962197683083808,38.39509518325312
406,ala-L_e,0.00010000000000000029,1.0000000000000002
407,arab-L_e,9.999999863100045e-05,0.9999999999999986
408,arg-L_e,0.00010000000000000029,1.0000000000000002
409,asn-L_e,0.00010000000000000029,1.0000000000000002
410,asp-L_e,9.999999883087328e-05,1.0000000000000002
411,charge_e,1000.000000225846,1000.000000225846
412,chol_e,0.00010000000000000029,1.0000000000000002
413,co2tot_e,0.05999999999999985,0.09999999999999991
414,dms_e,9.999999999999994e-05,1.0000000000000002
415,dmso_e,9.999999999999994e-05,1.0000000000000002
416,for_e,0.00010000000000000029,1.0000000000000002
417,fru_e,26.799999999999997,27.799999999999994
418,fum_e,0.00010000000000000029,0.14999999999999977
419,gal_e,0.00010000000000000029,0.9999999999999986
420,glcn_e,24.5,25.500000000000004
421,glu-L_e,0.00010000000000000029,1.0000000000000002
422,glyb_e,9.999999999999994e-05,0.9999999999999986
423,glyc3p_e,0.00010000000000000029,1.0000000000000002
424,h_e,1000.000000225846,1000.000000225846
425,his-L_e,0.00010000000000000029,1.0000000000000002
426,ile-L_e,0.00010000000000000029,0.9999999999999986
427,k_e,9.999999941958209e-05,1.0000000000000002
428,leu-L_e,0.00010000000000000029,0.9999999999999986
429,lys-L_e,0.00010000000000000029,1.0000000000000002
430,na1_e,0.00010000000000000029,93.00000000000006
431,nh3_e,21.799999999999997,22.700000000000006
432,o2_e,0.1214093823531285,0.3000000000000001
433,orn_e,0.00010000000000000029,1.0000000000000002
434,pi_e,64.19999999999995,64.19999999999995
435,pro-L_e,0.00010000000000000029,1.0000000000000002
436,ptrc_e,0.00010000000000000029,1.0000000000000002
437,ser-L_e,0.00010000000000000029,0.9999999999999986
438,so4_e,12.299999999999995,12.400000000000004
439,succ_e,0.00010000000000000029,42.39999999999985
440,thr-L_e,0.00010000000000000029,0.9999999999999986
441,tma_e,9.999999999999994e-05,1.0000000000000002
442,tmao_e,9.999999999999994e-05,1.0000000000000002
443,val-L_e,0.00010000000000000029,1.0000000000000002
444,xyl-D_e,9.999999883764901e-05,0.9999999999999986
445,h_c,1000.000000225846,1000.000000225846
446,charge_c,1000.0,1000.0
447,na1_c,0.00010000000000000029,1.0000000000000002
448,h2_e,9.99999986676332e-05,1.0000000000000002
449,k_c,9.999999978205978e-05,1.0000000000000002
450,no3_c,0.00010000000000000029,1.0000000000000002
451,biomass_c,1000.000000225846,1000.000000225846
452,biomass_e,1000.000000225846,1000.000000225846
453,orot_e,0.00010000000000000029,0.07687379884689308
