,rxn,lb,ub
327,URIK2,-100.0,100.0
328,USHD,0.0056350508111679964,0.005895790422586675
329,VALTA,-100.0,99.34740744891604
330,VPAMT,-99.73032256832118,99.61708488059313
331,XPPT,-100.0,100.0
332,biomass,0.6708393822857204,0.7018798083485507
333,EX_ac,8.826068397839,12.84593332748
334,EX_h2o,16.1034404535894,17.34681367421743
335,EX_nh3,-8.259854349797639,-7.7389566267145415
336,EX_pi,-0.6697598011969541,-0.6401398606658419
337,EX_so4,-0.1635794062551245,-0.15634515559538797
338,ACt2r,-12.845933327480026,-8.82606839783898
339,ARGabc,-99.91826620815452,100.0
340,ARGORNt7,-99.91807801676377,100.0
341,ATPS4r,0.0,100.0
342,Cex,-100.0,-4.687673913793576
343,CHLabc,0.0,100.0
344,CHLt2r,-100.0,-0.0
345,CYTBD,0.0,100.0
346,DMSOR1e,0.0,-0.0
347,DMSOR2e,0.0,-0.0
348,FDH2,0.0,47.17149790741607
349,FRUpts,0.0,-0.0
350,FRUpts2,0.0,-0.0
351,FUMt22,0.0,100.0
352,GLCDe,0.0,9.531228305809343
353,GLCNt2r,0.0,9.531228305809282
354,GLCpts,0.0,12.148855548767592
355,GLCt2,0.0,12.148855548767592
356,GLYC3Pabc,0.0,0.6697596826830476
357,GLYC3Pt6,-0.6697596826831255,-0.0
358,Ht,-100.0,-0.0
359,HYD1,0.0,47.17149788044936
360,HYD2,-100.0,100.0
361,HYD3,-100.0,100.0
362,ILEabc,0.0,100.0
363,ILEt2r,-99.98987242304489,-0.0
364,LEUt2r,-99.92244162738304,-0.0
365,LYSabc,0.0,100.0
366,LYSt2r,-100.0,-0.0
367,NADH6,0.0,47.17149711455055
368,NADH7,-100.0,100.0
369,NADH8,-100.0,100.0
370,NH3t,7.738956551203792,8.259854073278243
371,NO3R1,-47.17149711456404,-0.0
372,NO3R2,0.0,47.17149909668046
373,ORNabc,0.0,100.0
374,PIabc,0.0,0.6697596826829758
375,PIt2r,0.0,0.6697596826829304
376,PTRCabc,0.0,100.0
377,PTRCORNt7,-100.0,100.0
378,PTRCt2r,-100.0,-0.0
379,SUCCabc,-100.0,-6.938893903907228e-16
380,SUCCt22,-1.5631940186722204e-13,100.0
381,SUCFUMt,-100.0,-0.0
382,SULabc,0.15634515559538764,0.16341682075807454
383,THD2,-100.0,100.0
384,TMAOR1e,0.0,-0.0
385,TMAOR2e,0.0,-0.0
386,TREpts,0.0,6.074427774383764
387,biomass_ce,0.6708393822857204,0.7018798083485507
388,biomass_EX,0.670839382285755,0.7018798083485249
389,OROTex,0.0,100.0
390,DCTA,-99.73811580193951,0.35540588204752055
391,EX_oro,0.261884198060484,0.35540588204754797
